"id","transactions"
0,70512.838514047
1,87464.6387297384
2,19846.0457382381
3,91053.395628297
4,90823.5474757817
5,82451.0926240359
6,85329.8347589192
7,102713.244048011
8,99024.7149898405
9,82404.4479118086
10,79638.516944533
11,78175.9295690532
12,76914.3412874141
13,85017.7187115347
14,101341.217710435
15,96835.3573652188
16,83320.8962634624
17,77973.2516211039
18,84804.2500876011
19,76019.1689086319
20,81579.7104127834
21,97235.5073929427
22,91467.0148694719
23,77911.7943354588
24,77518.4481649138
25,78742.6744510073
26,74965.5982685971
27,82824.7204646868
28,99738.8483174303
29,97246.1117931111
30,89558.6998780308
31,86675.5732715826
32,86424.7589861056
33,84170.5862751003
34,90968.24507263
35,102018.720453449
36,80490.7404970488
37,76846.5062792002
38,81057.8417757877
39,88462.3232528571
40,83173.2398096108
41,89093.8334324925
42,103444.204553631
43,101163.149307825
44,84951.5365576003
45,82811.1768235574
46,82630.6658154992
47,76600.6206939912
48,84344.7611430021
49,97206.7771975627
50,93247.1752321345
51,81703.7833791522
52,79608.3210172736
53,80296.268368001
54,76000.8777521286
55,82092.713473751
56,97388.0272713541
57,91907.4134934995
58,82281.538534669
59,89870.907132062
60,90841.0828556699
61,81924.7602142145
62,88560.1181618334
63,104016.995785651
64,97138.1326284843
65,86799.1154123966
66,86238.7145685901
67,81769.7389988353
68,79127.3525834443
69,85136.6965683188
70,99258.2608017659
71,92536.9292293835
72,81219.623687908
73,81986.5990300676
74,84061.6112521638
75,78583.2930287825
76,85405.7575471773
77,98868.8573838627
78,91990.8250794793
79,83580.4812207746
80,79861.3367604674
81,84737.6339726955
82,89146.508616453
83,81098.676588747
84,93389.8816732724
85,84626.0143465959
86,79163.6491804721
87,78334.2338005644
88,78287.6149627038
89,79829.380991477
90,91896.7891090225
91,107075.260689904
92,105823.680474759
93,87701.0119704366
94,85362.9291825753
95,84155.0558172895
96,79558.9966346403
97,86282.3333272052
98,100020.453808115
99,94624.069023437
100,80741.2202640804
101,85373.0049647426
102,82504.4566434292
103,77225.6667718388
104,85635.6161731212
105,93093.8264347888
106,95890.2000160487
107,106335.318404838
108,101873.807038894
109,97472.4972495185
110,87859.8185389274
111,88869.3226404087
112,102435.399609987
113,96002.0417690887
114,80486.254553428
115,79428.3320087334
116,79547.3714504092
117,75191.143822881
118,84927.1657527182
119,104934.777175883
120,104149.482203659
121,87531.9129179181
122,87776.6076917887
123,88459.9687777217
124,84484.5222676251
125,93331.2094860853
126,120012.567053327
127,99169.2211380693
128,84268.6125750026
129,80476.4209135384
130,83018.4414526947
131,78366.6915437658
132,84423.736734023
133,99713.2059403294
134,97924.9138184794
135,83362.5438025094
136,80646.2552062784
137,76869.2545191004
138,77206.5796540382
139,86453.9827013223
140,99104.494591846
141,95715.6953690252
142,81870.976978831
143,76560.2627252616
144,77375.4177751635
145,76699.4744168617
146,90773.1028440862
147,91218.4416931953
148,89936.4949470437
149,82930.8137725173
150,95658.3740127845
151,91203.677631182
152,82072.2370745547
153,87368.1684438238
154,103024.163869449
155,99866.9821905429
156,83514.8105948838
157,80841.5818612968
158,82696.5212488783
159,76537.440812791
160,82980.6086170211
161,95976.4871838739
162,92319.6287181012
163,79243.3521198622
164,78716.8661641211
165,82763.9008085188
166,83462.3586945254
167,88366.1838758767
168,109879.241373913
169,95127.9551012894
170,83030.5675237215
171,81124.4693218731
172,80124.5178262291
173,75250.7927596457
174,81337.5546796887
175,93752.7797889617
176,90913.2087757792
177,78697.1625582278
178,76738.1500554647
179,79345.010032044
180,77043.7054540278
181,92808.6471997414
182,104821.129244394
183,99026.5607748587
184,88082.8546128131
185,85220.897135214
186,86178.8396751415
187,79241.4286412128
188,86623.7147622975
189,96934.7313836471
190,91689.227684448
191,82006.3311849824
192,79367.8343624286
193,79271.0268744455
194,76269.5274115556
195,85251.1335631583
196,97449.6620678985
197,90878.093165782
198,83436.1278939965
199,80187.852072511
200,84382.6919752117
201,77415.4441430345
202,83599.9747711705
203,94266.062699461
204,88156.2807035474
205,82376.6165075165
206,79730.948457903
207,80918.9109852392
208,75194.6024231492
209,85300.2774461317
210,99269.1295667525
211,94364.1950919913
212,90922.7527393885
213,88372.2341119091
214,87859.0109885548
215,81907.3193570872
216,87935.2213859983
217,96354.971547565
218,90666.371128532
219,84298.6082601353
220,80469.5472606108
221,82366.1916904491
222,81342.2835637693
223,86731.0330782856
224,87980.1064893882
225,82030.3593995835
226,85045.918181718
