"id","transactions"
0,1608.78652339899
1,78963.0518576829
2,31754.8101734209
3,46177.238844379
4,92795.4225101101
5,89645.9998405168
6,83909.8992377683
7,84677.6569593264
8,96385.4775123825
9,96906.6813639667
10,87992.6259470726
11,82363.8095506447
12,79193.7588925342
13,78170.8216512266
14,83349.8885262941
15,94791.0207138213
16,96119.8515141494
17,87785.2002004786
18,80700.9023735984
19,83519.943269644
20,77801.4709793553
21,80501.5536797948
22,91457.7336462905
23,91859.5679591804
24,83091.3916896872
25,79344.238930128
26,78187.0815306684
27,75824.5361108147
28,80382.6949572415
29,93811.4900096696
30,96690.3649307349
31,93998.7430349929
32,88073.751379954
33,86291.3939954958
34,84360.7777867661
35,88496.1120579014
36,95851.8100301402
37,84857.1636991659
38,82401.2342488252
39,82576.7984251361
40,86434.1658204326
41,82756.8120553155
42,87179.6381290004
43,101076.437563575
44,102632.743783071
45,85596.409318599
46,83277.7321798922
47,82893.2944900812
48,79777.915660836
49,83401.0078828959
50,93173.975770442
51,92515.4894707665
52,87000.5426292419
53,80276.2903243234
54,80397.1075546892
55,76814.4287001001
56,80366.4678308324
57,92524.408141781
58,93594.9663554289
59,94692.0775368966
60,89487.952053546
61,82720.9095536923
62,88107.9098297137
63,97818.9851947997
64,93305.485854708
65,90468.2226604287
66,90172.4991008985
67,84330.7515886588
68,80964.2892064625
69,84276.8969024582
70,92837.8957682052
71,88784.1344159135
72,85433.0176551629
73,86368.9023023691
74,85552.1108345979
75,79762.6455955886
76,83533.1941484001
77,92443.2707482421
78,89337.7721621022
79,87305.4363943844
80,85330.9316112922
81,85414.3900314986
82,86190.2812198682
83,80846.9826361449
84,88273.1034242258
85,83335.9208939042
86,83144.9557744032
87,83905.379124595
88,80246.0310590785
89,81357.7306804813
90,91796.2062290378
91,102225.359466502
92,99540.5027620416
93,90547.7473208314
94,89243.8458291035
95,86593.7844590497
96,81323.6125619976
97,85404.5980345595
98,93811.3738694596
99,90829.0838762667
100,85129.6432054001
101,89695.5156466989
102,84208.2350646636
103,77997.4862793598
104,84675.1206568944
105,89671.1487584575
106,92429.760935505
107,103143.338750709
108,100378.7188423
109,94136.6189091901
110,85903.5616270268
111,86344.1985156135
112,94759.9680979477
113,90664.9401115756
114,83931.6923256311
115,83767.3969028001
116,81002.5900447425
117,75536.9681785101
118,82444.3586148869
119,97114.9157024454
120,100982.431025039
121,90260.8934222817
122,91062.9783572181
123,88850.2926691114
124,84238.8126787849
125,90131.8827561476
126,107734.435953021
127,93973.4739920565
128,91066.4110300851
129,87234.1599746091
130,84206.8857366112
131,78687.8838784141
132,82221.5362709196
133,91724.4955375241
134,91702.338035256
135,86361.9285550151
136,85916.8735097999
137,79985.3147393191
138,77640.3407787077
139,84133.6729663413
140,91693.3629257536
141,89597.8212925285
142,84086.0180829795
143,82161.7953207697
144,79231.2607169856
145,76453.33427921
146,86136.6036210793
147,85848.4013108524
148,87202.9242733741
149,86860.5692037499
150,98750.8810049088
151,92786.9021370718
152,83244.3130009057
153,86125.3101309855
154,95911.7143697497
155,93943.6613273869
156,86479.8638951995
157,86463.8646390943
158,83702.906335584
159,77457.3860876837
160,81294.6828524725
161,89437.7564263298
162,87578.1071413404
163,82982.6489420854
164,85177.0221628114
165,82452.4341615036
166,82930.490161858
167,85745.5218018055
168,99446.5539215634
169,90147.0719071387
170,87753.0522066821
171,84661.5491496974
172,81689.4305447718
173,76346.1764721186
174,79178.1752734087
175,87474.4658982755
176,85977.4949920465
177,81159.370158837
178,81504.2745962057
179,79551.0149176081
180,77883.5190641955
181,90929.3477204301
182,98209.4994139793
183,94539.6612422963
184,90067.2277442512
185,87538.4352937785
186,86945.8934372301
187,79219.1449357379
188,85242.7504482834
189,90935.2224571861
190,87664.7013734454
191,83246.73965967
192,82338.4902515072
193,80010.0689052161
194,76833.7317533922
195,83584.193052382
196,91287.0479895958
197,87329.1731981343
198,84775.9367416185
199,82711.2255253889
200,84205.5100137032
201,78027.9446425107
202,81776.4047976199
203,88238.3911201723
204,85756.5142022225
205,84085.3700504025
206,82538.0179534402
207,81298.4194653206
208,76226.2918156249
209,83012.7167919047
210,91716.6049161218
211,90707.9528494438
212,93403.6157494849
213,90698.0083076764
214,88826.789353319
215,83197.6374951521
216,86780.9911740773
217,91245.7014462993
218,88143.8589932923
219,85631.4826313921
220,80820.6133600446
221,83759.8217891206
222,81613.4804644482
223,84819.0641429506
224,84705.5872566297
225,81973.6773575541
226,88054.9898193241
